axis,source,target,distance,basis,rounds,patch,prior,alpha,certified,keep,src_cal_n,test_n,test_errors,test_rate,exceed,sig_exceed
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.85,15000,12790,0,0.0,0,0
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.9,15000,13721,13,0.0009474528095619853,0,0
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q2_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.85,15000,12790,0,0.0,0,0
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.9,15000,13721,13,0.0009474528095619853,0,0
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.9,15000,13455,8,0.0005945745076179859,0,0
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.95,15000,14065,19,0.0013508709562744402,0,0
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q4_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.9,15000,13270,1,7.535795026375282e-05,0,0
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.95,15000,14065,19,0.0013508709562744402,0,0
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_11/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.9,15000,13226,0,0.0,0,0
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.95,15000,14065,19,0.0013508709562744402,0,0
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_3/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.8,15000,13007,0,0.0,0,0
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.85,15000,13270,1,7.535795026375282e-05,0,0
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,0.85,15000,13270,1,7.535795026375282e-05,0,0
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q6_7/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.9,15000,13270,1,7.535795026375282e-05,0,0
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.95,15000,14011,19,0.0013560773677824566,0,0
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q8_5/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.8,15000,12505,0,0.0,0,0
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.85,15000,13164,0,0.0,0,0
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,0.9,15000,13773,13,0.0009438756988310463,0,0
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,15000,15000,76,0.005066666666666666,0,0
patch,d3_at_q8_9/X/r01,d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,15000,15000,76,0.005066666666666666,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.0003,1,0.85,120000,12790,0,0.0,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.001,1,0.85,120000,12790,0,0.0,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.003,1,0.9,120000,13721,13,0.0009474528095619853,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.01,1,1.0,120000,15000,76,0.005066666666666666,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.03,1,1.0,120000,15000,76,0.005066666666666666,0,0
pooled,pool:d3/X/r1 without q10_7 (8 patches),d3_at_q10_7/X/r01,3,X,1,q10_7,si1000,0.1,1,1.0,120000,15000,76,0.005066666666666666,0,0
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,15000,4631,2,0.0004318721658389117,0,0
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.35,15000,5337,9,0.0016863406408094434,0,0
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.75,15000,11518,253,0.021965619031081785,0,0
same,d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,1,0.6,15000,4908,2,0.00040749796251018743,0,0
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.8,15000,9439,149,0.015785570505350142,1,1
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.95,15000,12860,347,0.02698289269051322,1,1
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,1.0,15000,15000,1012,0.06746666666666666,1,1
sim,sim:d3_at_q10_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,15000,4099,0,0.0,0,0
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.35,15000,5366,9,0.0016772269847185985,0,0
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.6,15000,9974,186,0.01864848606376579,0,0
basis,d3_at_q10_7/Z/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.35,15000,4908,2,0.00040749796251018743,0,0
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.4,15000,5997,25,0.00416875104218776,0,0
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.65,15000,9734,164,0.0168481610848572,0,0
patch,d3_at_q2_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,15000,5162,6,0.001162340178225494,0,0
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.3,15000,5162,6,0.001162340178225494,0,0
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.45,15000,8099,77,0.00950734658599827,0,0
patch,d3_at_q4_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.25,15000,4099,0,0.0,0,0
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.3,15000,4958,2,0.0004033884630899556,0,0
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.65,15000,9897,177,0.017884207335556228,0,0
patch,d3_at_q4_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.25,15000,4175,1,0.00023952095808383233,0,0
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.35,15000,5997,25,0.00416875104218776,0,0
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.65,15000,9779,165,0.01687289088863892,0,0
patch,d3_at_q6_11/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,15000,4631,2,0.0004318721658389117,0,0
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.35,15000,5349,9,0.0016825574873808188,0,0
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.8,15000,11826,269,0.022746490783020462,0,0
patch,d3_at_q6_3/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.2,15000,4908,2,0.00040749796251018743,0,0
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.25,15000,5997,25,0.00416875104218776,0,0
patch,d3_at_q6_7/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,0.9,15000,14164,576,0.040666478395933355,0,0
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,15000,4831,2,0.00041399296211964395,0,0
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.35,15000,5997,25,0.00416875104218776,0,0
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.6,15000,9439,149,0.015785570505350142,0,0
patch,d3_at_q8_5/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,15000,15000,1012,0.06746666666666666,0,0
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.25,15000,5371,9,0.0016756656116179481,0,0
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.25,15000,5371,9,0.0016756656116179481,0,0
patch,d3_at_q8_9/X/r10,d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,0.9,15000,14164,576,0.040666478395933355,0,0
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.0003,0,,120000,,,,,
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.001,1,0.2,120000,3777,0,0.0,0,0
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.003,1,0.3,120000,5162,6,0.001162340178225494,0,0
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.01,1,0.3,120000,5162,6,0.001162340178225494,0,0
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.03,1,0.5,120000,8476,100,0.011798017932987258,0,0
pooled,pool:d3/X/r10 without q10_7 (8 patches),d3_at_q10_7/X/r10,3,X,10,q10_7,si1000,0.1,1,1.0,120000,15000,1012,0.06746666666666666,0,0
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,0,,15000,,,,,
same,d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.25,15000,3812,248,0.06505771248688352,0,0
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,1,0.25,15000,390,1,0.002564102564102564,0,0
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,1,0.55,15000,3476,219,0.06300345224395858,1,1
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,1,0.95,15000,11832,1860,0.15720081135902636,1,1
sim,sim:d3_at_q10_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,1.0,15000,15000,3304,0.22026666666666667,1,1
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,0,,15000,,,,,
basis,d3_at_q10_7/Z/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.6,15000,8089,817,0.10100135987143034,1,0
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,1,0.05,15000,442,1,0.0022624434389140274,0,0
patch,d3_at_q2_7/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.45,15000,5957,526,0.08829947960382743,0,0
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,0,,15000,,,,,
patch,d3_at_q4_5/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.2,15000,3476,219,0.06300345224395858,0,0
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,0,,15000,,,,,
patch,d3_at_q4_9/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.25,15000,3667,231,0.06299427324788656,0,0
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.0003,0,,15000,,,,,
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.001,0,,15000,,,,,
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.003,0,,15000,,,,,
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.01,0,,15000,,,,,
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.03,0,,15000,,,,,
patch,d3_at_q6_11/X/r30,d3_at_q10_7/X/r30,3,X,30,q10_7,si1000,0.1,1,0.4,15000,5957,526,0.08829947960382743,0,0
